Q2_center	xbj_center	Content
1.275	0.9525	1.72691e+06
1.275	0.9575	1.71504e+06
1.275	0.9625	1.49845e+06
1.275	0.9675	1.39327e+06
1.275	0.9725	1.4869e+06
1.275	0.9775	1.54765e+06
1.275	0.9825	1.59625e+06
1.275	0.9875	1.77019e+06
1.275	0.9925	1.58355e+06
1.275	0.9975	1.74701e+06
1.325	0.1025	1.26972e+07
1.325	0.1075	8.29505e+07
1.325	0.1125	1.18172e+08
1.325	0.1175	1.15398e+08
1.325	0.1225	1.12109e+08
1.325	0.1275	1.04893e+08
1.325	0.1325	1.00586e+08
1.325	0.1375	9.50945e+07
1.325	0.1425	9.43641e+07
1.325	0.1475	8.99825e+07
1.325	0.1525	8.40821e+07
1.325	0.1575	8.28968e+07
1.325	0.1625	7.87115e+07
1.325	0.1675	7.7377e+07
1.325	0.1725	7.23719e+07
1.325	0.1775	7.29967e+07
1.325	0.1825	6.7941e+07
1.325	0.1875	6.4027e+07
1.325	0.1925	6.47509e+07
1.325	0.1975	6.12379e+07
1.325	0.2025	5.85269e+07
1.325	0.2075	5.70357e+07
1.325	0.2125	5.58278e+07
1.325	0.2175	5.22122e+07
1.325	0.2225	5.40616e+07
1.325	0.2275	5.22524e+07
1.325	0.2325	5.12548e+07
1.325	0.2375	4.71677e+07
1.325	0.2425	4.51978e+07
1.325	0.2475	4.65271e+07
1.325	0.2525	4.49629e+07
1.325	0.2575	4.25585e+07
1.325	0.2625	4.13345e+07
1.325	0.2675	4.06832e+07
1.325	0.2725	3.73837e+07
1.325	0.2775	3.61884e+07
1.325	0.2825	3.73113e+07
1.325	0.2875	3.71022e+07
1.325	0.2925	3.59862e+07
1.325	0.2975	3.3229e+07
1.325	0.3025	3.35592e+07
1.325	0.3075	3.2029e+07
1.325	0.3125	3.05778e+07
1.325	0.3175	2.86724e+07
1.325	0.3225	2.71357e+07
1.325	0.3275	2.76522e+07
1.325	0.3325	2.68503e+07
1.325	0.3375	2.77735e+07
1.325	0.3425	2.7212e+07
1.325	0.3475	2.59393e+07
1.325	0.3525	2.4815e+07
1.325	0.3575	2.61729e+07
1.325	0.3625	2.31403e+07
1.325	0.3675	2.22812e+07
1.325	0.3725	2.19743e+07
1.325	0.3775	2.19784e+07
1.325	0.3825	2.27167e+07
1.325	0.3875	2.02253e+07
1.325	0.3925	1.84455e+07
1.325	0.3975	1.70284e+07
1.325	0.4025	1.71471e+07
1.325	0.4075	1.8049e+07
1.325	0.4125	1.66977e+07
1.325	0.4175	1.84661e+07
1.325	0.4225	1.72946e+07
1.325	0.4275	1.78929e+07
1.325	0.4325	1.84397e+07
1.325	0.4375	1.82061e+07
1.325	0.4425	1.72324e+07
1.325	0.4475	1.59676e+07
1.325	0.4525	1.49027e+07
1.325	0.4575	1.41694e+07
1.325	0.4625	1.39861e+07
1.325	0.4675	1.38384e+07
1.325	0.4725	1.26679e+07
1.325	0.4775	1.16117e+07
1.325	0.4825	1.12377e+07
1.325	0.4875	1.09435e+07
1.325	0.4925	1.13863e+07
1.325	0.4975	1.13503e+07
1.325	0.5025	1.19373e+07
1.325	0.5075	1.13712e+07
1.325	0.5125	1.09879e+07
1.325	0.5175	1.06945e+07
1.325	0.5225	1.01643e+07
1.325	0.5275	1.03547e+07
1.325	0.5325	1.04398e+07
1.325	0.5375	1.01933e+07
1.325	0.5425	1.0279e+07
1.325	0.5475	9.36031e+06
1.325	0.5525	8.3059e+06
1.325	0.5575	7.65058e+06
1.325	0.5625	7.59264e+06
1.325	0.5675	7.31494e+06
1.325	0.5725	8.30604e+06
1.325	0.5775	9.07239e+06
1.325	0.5825	9.48133e+06
1.325	0.5875	8.91112e+06
1.325	0.5925	7.91754e+06
1.325	0.5975	7.0342e+06
1.325	0.6025	6.36897e+06
1.325	0.6075	6.32607e+06
1.325	0.6125	5.91076e+06
1.325	0.6175	5.80617e+06
1.325	0.6225	5.76618e+06
1.325	0.6275	4.98752e+06
1.325	0.6325	5.17526e+06
1.325	0.6375	4.957e+06
1.325	0.6425	4.37181e+06
1.325	0.6475	4.52165e+06
1.325	0.6525	5.04088e+06
1.325	0.6575	5.26146e+06
1.325	0.6625	4.66629e+06
1.325	0.6675	4.42144e+06
1.325	0.6725	4.30741e+06
1.325	0.6775	4.31895e+06
1.325	0.6825	3.93105e+06
1.325	0.6875	3.42614e+06
1.325	0.6925	3.05072e+06
1.325	0.6975	2.95647e+06
1.325	0.7025	2.8713e+06
1.325	0.7075	2.6842e+06
1.325	0.7125	2.68318e+06
1.325	0.7175	2.45394e+06
1.325	0.7225	2.45397e+06
