Q2_center	xbj_center	Content
3.475	0.3775	3.18958e+06
3.475	0.3825	3.07275e+06
3.475	0.3875	3.03553e+06
3.475	0.3925	2.91759e+06
3.475	0.3975	2.89308e+06
3.475	0.4025	2.83143e+06
3.475	0.4075	2.57801e+06
3.475	0.4125	2.30511e+06
3.475	0.4175	2.12868e+06
3.475	0.4225	2.17581e+06
3.475	0.4275	2.04566e+06
3.475	0.4325	1.70256e+06
3.475	0.4375	1.26868e+06
3.475	0.4425	1.20037e+06
3.475	0.4475	1.1449e+06
3.475	0.4525	1.12776e+06
3.475	0.4575	1.03673e+06
3.475	0.4625	848656
3.475	0.4675	654855
3.475	0.4725	576343
3.475	0.4775	517090
3.475	0.4825	452793
3.475	0.4875	461805
3.475	0.4925	402745
3.475	0.4975	298726
3.475	0.5025	182202
3.475	0.5075	45498.4
3.475	0.5125	31752.6
3.475	0.5175	20795.5
3.475	0.5225	14545.1
3.475	0.5275	19849.4
3.475	0.5325	16829.8
3.475	0.5375	20820
3.475	0.5425	11160.9
3.475	0.5475	18278.9
3.475	0.5525	7003.74
3.475	0.5575	1906.65
3.525	0.3225	992113
3.525	0.3275	3.65992e+06
3.525	0.3325	3.66333e+06
3.525	0.3375	3.67343e+06
3.525	0.3425	3.54817e+06
3.525	0.3475	3.47518e+06
3.525	0.3525	3.45568e+06
3.525	0.3575	3.2811e+06
3.525	0.3625	3.26622e+06
3.525	0.3675	3.19875e+06
3.525	0.3725	3.10997e+06
3.525	0.3775	3.0405e+06
3.525	0.3825	2.97685e+06
3.525	0.3875	2.86796e+06
3.525	0.3925	2.78525e+06
3.525	0.3975	2.74126e+06
3.525	0.4025	2.75744e+06
3.525	0.4075	2.73354e+06
3.525	0.4125	2.47893e+06
3.525	0.4175	2.40628e+06
3.525	0.4225	2.15062e+06
3.525	0.4275	2.05724e+06
3.525	0.4325	2.0141e+06
3.525	0.4375	1.87231e+06
3.525	0.4425	1.61935e+06
3.525	0.4475	1.38557e+06
3.525	0.4525	1.11205e+06
3.525	0.4575	1.05447e+06
3.525	0.4625	1.08467e+06
3.525	0.4675	1.09798e+06
3.525	0.4725	924294
3.525	0.4775	706128
3.525	0.4825	552735
3.525	0.4875	444644
3.525	0.4925	422652
3.525	0.4975	406917
3.525	0.5025	408596
3.525	0.5075	401139
3.525	0.5125	249902
3.525	0.5175	195802
3.525	0.5225	89771.5
3.525	0.5275	17798.4
3.525	0.5325	17868.1
3.525	0.5375	14933
3.525	0.5425	18120.4
3.525	0.5475	14904
3.525	0.5525	21410.3
3.525	0.5575	22203.4
3.525	0.5625	15572.8
3.525	0.5675	12170.5
3.525	0.5725	5014.86
3.525	0.5775	1351.46
3.525	0.5825	20.9008
3.575	0.3275	1.20236e+06
3.575	0.3325	3.42032e+06
3.575	0.3375	3.45547e+06
3.575	0.3425	3.46464e+06
3.575	0.3475	3.36111e+06
3.575	0.3525	3.2671e+06
3.575	0.3575	3.26454e+06
3.575	0.3625	3.13307e+06
3.575	0.3675	3.06014e+06
3.575	0.3725	3.03229e+06
3.575	0.3775	2.92365e+06
3.575	0.3825	2.84827e+06
3.575	0.3875	2.84664e+06
3.575	0.3925	2.78394e+06
3.575	0.3975	2.57348e+06
3.575	0.4025	2.59875e+06
3.575	0.4075	2.564e+06
3.575	0.4125	2.50272e+06
3.575	0.4175	2.34564e+06
3.575	0.4225	2.45994e+06
3.575	0.4275	2.30458e+06
3.575	0.4325	2.02683e+06
3.575	0.4375	1.90031e+06
3.575	0.4425	1.79822e+06
3.575	0.4475	1.675e+06
3.575	0.4525	1.71442e+06
3.575	0.4575	1.43487e+06
3.575	0.4625	1.10913e+06
3.575	0.4675	1.00774e+06
3.575	0.4725	1.01413e+06
3.575	0.4775	950090
3.575	0.4825	877585
3.575	0.4875	777810
3.575	0.4925	610504
3.575	0.4975	473798
3.575	0.5025	394815
3.575	0.5075	364640
3.575	0.5125	382490
3.575	0.5175	324980
3.575	0.5225	317102
3.575	0.5275	307643
3.575	0.5325	252714
3.575	0.5375	138630
3.575	0.5425	50702
3.575	0.5475	14779.1
3.575	0.5525	18794.6
3.575	0.5575	13389.3
3.575	0.5625	23512.7
3.575	0.5675	17748.9
3.575	0.5725	16875.8
3.575	0.5775	13433.6
3.575	0.5825	6728.57
3.575	0.5875	7056.81
3.575	0.5925	5809
3.575	0.5975	3584.84
3.575	0.6025	63.024
3.625	0.3325	1.37346e+06
3.625	0.3375	3.33002e+06
3.625	0.3425	3.24166e+06
3.625	0.3475	3.14278e+06
3.625	0.3525	3.15474e+06
3.625	0.3575	3.10428e+06
3.625	0.3625	3.11368e+06
3.625	0.3675	2.92793e+06
3.625	0.3725	2.88357e+06
3.625	0.3775	2.87368e+06
3.625	0.3825	2.80126e+06
3.625	0.3875	2.68769e+06
3.625	0.3925	2.69257e+06
3.625	0.3975	2.62597e+06
3.625	0.4025	2.46513e+06
3.625	0.4075	2.43183e+06
3.625	0.4125	2.41068e+06
3.625	0.4175	2.37219e+06
3.625	0.4225	2.23257e+06
3.625	0.4275	2.23518e+06
3.625	0.4325	2.2329e+06
3.625	0.4375	2.07516e+06
3.625	0.4425	1.96266e+06
3.625	0.4475	1.74147e+06
3.625	0.4525	1.56463e+06
3.625	0.4575	1.62238e+06
3.625	0.4625	1.59192e+06
3.625	0.4675	1.39505e+06
3.625	0.4725	1.19722e+06
3.625	0.4775	1.07322e+06
3.625	0.4825	914715
3.625	0.4875	832300
3.625	0.4925	789189
3.625	0.4975	777706
3.625	0.5025	748094
3.625	0.5075	586987
3.625	0.5125	471668
3.625	0.5175	364755
3.625	0.5225	335020
3.625	0.5275	284553
3.625	0.5325	306596
3.625	0.5375	331442
3.625	0.5425	300589
3.625	0.5475	254174
3.625	0.5525	175374
3.625	0.5575	92448.7
3.625	0.5625	31947.4
3.625	0.5675	17383.2
3.625	0.5725	20308.5
3.625	0.5775	14805
3.625	0.5825	15529.8
3.625	0.5875	9452.44
3.625	0.5925	7735.77
3.625	0.5975	11135.3
3.625	0.6025	10594.5
3.625	0.6075	6849.6
3.625	0.6125	3971.51
3.625	0.6175	2240.31
3.625	0.6225	2400.06
3.625	0.6275	814.562
3.675	0.3375	1.55731e+06
3.675	0.3425	3.22895e+06
3.675	0.3475	3.11026e+06
3.675	0.3525	3.04777e+06
3.675	0.3575	3.0873e+06
3.675	0.3625	2.94324e+06
3.675	0.3675	2.90783e+06
3.675	0.3725	2.76612e+06
3.675	0.3775	2.8227e+06
3.675	0.3825	2.6297e+06
3.675	0.3875	2.6459e+06
3.675	0.3925	2.60018e+06
3.675	0.3975	2.51572e+06
3.675	0.4025	2.50641e+06
3.675	0.4075	2.30484e+06
3.675	0.4125	2.28975e+06
3.675	0.4175	2.26895e+06
3.675	0.4225	2.18009e+06
3.675	0.4275	2.09837e+06
3.675	0.4325	2.15101e+06
3.675	0.4375	2.11883e+06
3.675	0.4425	1.93727e+06
3.675	0.4475	1.91178e+06
3.675	0.4525	1.87696e+06
3.675	0.4575	1.61252e+06
3.675	0.4625	1.55196e+06
3.675	0.4675	1.52347e+06
3.675	0.4725	1.3999e+06
3.675	0.4775	1.38391e+06
3.675	0.4825	1.29398e+06
3.675	0.4875	1.1088e+06
3.675	0.4925	837577
3.675	0.4975	768223
3.675	0.5025	706199
3.675	0.5075	746372
3.675	0.5125	724141
3.675	0.5175	753264
3.675	0.5225	633222
3.675	0.5275	500504
3.675	0.5325	298298
3.675	0.5375	273317
3.675	0.5425	284597
3.675	0.5475	303938
3.675	0.5525	263077
3.675	0.5575	267332
3.675	0.5625	235093
3.675	0.5675	226925
3.675	0.5725	154910
3.675	0.5775	108500
3.675	0.5825	35698.8
3.675	0.5875	14956.9
3.675	0.5925	12392.7
3.675	0.5975	7373.17
3.675	0.6025	8143.92
3.675	0.6075	10458.9
3.675	0.6125	8536.35
3.675	0.6175	5654.39
3.675	0.6225	6011.03
3.675	0.6275	10294.3
3.675	0.6325	9575.53
3.675	0.6375	8301.69
3.675	0.6425	1015.45
3.675	0.6475	589.763
3.675	0.6525	248.339
3.725	0.3375	304.811
3.725	0.3425	1.69183e+06
3.725	0.3475	3.09266e+06
3.725	0.3525	2.89934e+06
3.725	0.3575	2.87287e+06
3.725	0.3625	2.83099e+06
3.725	0.3675	2.80395e+06
3.725	0.3725	2.75324e+06
3.725	0.3775	2.64424e+06
3.725	0.3825	2.63156e+06
3.725	0.3875	2.51497e+06
3.725	0.3925	2.53034e+06
